Id,Address,City,State,Zip,Google_lat,Google_long,Here_lat,Here_long,Tamu_lat,Tamu_long,Maplarge_lat,Maplarge_long,Uscensus_long,Uscensus_lat,Geonames_lat,Geonames_long
728,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
729,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
730,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
731,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
732,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
733,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
734,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
735,1150 W Magic Way,Anaheim,CA,92802,33.8089017,-117.9270524,33.8125001,-117.9265174,33.8085998,-117.9277228,33.80860138,-117.9277191,33.812687,-117.92631,33.81269,-117.92634
736,1445 S Main St,Santa Ana,CA,92707,33.7279796,-117.8669485,33.72827,-117.86723,33.7282719,-117.8672324,33.72827148,-117.8672333,33.728405,-117.86779,33.72811,-117.8678
737,465 W Orangewood Ave,Anaheim,CA,92802,33.7963782,-117.9135036,33.79706,-117.91351,33.7963758,-117.9135183,33.79777527,-117.913887,33.796104,-117.91362,33.7961,-117.91358
738,"27131 Aliso Creek Rd, Ste 145",Aliso Viejo,CA,92656,33.56779,-117.7240046,33.5681149,-117.7234809,33.56754059,-117.7235542,33.56749647,-117.7236647,33.568455,-117.72326,33.56896,-117.7233
739,"3536 E Coast Hwy, Ste B",Corona Del Mar,CA,92625,33.5949827,-117.868734,33.59495,-117.8686,33.59502067,-117.8690913,33.59510328,-117.8689944,33.594936,-117.86911,36.22323,-115.22334
740,1510 Baker St,Costa Mesa,CA,92626,33.6804768,-117.9201224,33.6801649,-117.92011,33.6803861,-117.9203111,33.68038559,-117.920311,33.680077,-117.91996,33.6801,-117.92015
741,12911 Chapman Ave,Garden Grove,CA,92840,33.7896779,-117.907777,33.7890649,-117.907599,33.7889529,-117.9085703,33.7889,-117.9072,,,,
742,17421 Beach Blvd,Huntington Beach,CA,92647,33.709626,-117.989983,33.70958,-117.98995,33.70944341,-117.989126,33.70939231,-117.9892,33.70949,-117.98904,,
743,"2272 Michelson Dr, Ste 104",Irvine,CA,92612,33.6762906,-117.8546396,33.6766506,-117.854814,33.6762868,-117.8546612,33.6762886,-117.85466,33.67694,-117.85661,33.6769,-117.85701
744,309 N Harbor Blvd,La Habra,CA,90631,33.9340039,-117.9338609,33.9346142,-117.9331949,33.93509314,-117.9331369,33.9359,-117.933,,,33.93546,-117.93305
745,"1100 S Coast Hwy, Ste 205",Laguna Beach,CA,92651,33.5338636,-117.7764135,33.5340962,-117.776779,33.53423544,-117.7768707,33.5342,-117.7769,,,33.53377,-117.77664
746,"29200 Portola Pkwy, Ste C",Lake Forest,CA,92630,33.6615509,-117.6536143,33.6599247,-117.6528478,33.6615702,-117.6535525,33.6615715,-117.6535492,,,,
747,"32211 Camino Capistrano, Ste E102",San Juan Capistrano,CA,92675,33.4947351,-117.6633575,33.4950828,-117.6627349,33.49514271,-117.6627263,33.5019,-117.6086,,,33.49432,-117.66266
748,2934 Westminster Ave,Seal Beach,CA,90740,33.7590535,-118.0801615,33.7593551,-118.0801435,33.75954082,-118.0776166,33.7594,-118.0776646,,,33.75962,-118.07767
749,548 S State College Blvd,Anaheim,CA,92806,33.8346943,-117.8889363,33.8346588,-117.8890351,33.8346514,-117.8889312,33.83465195,-117.8889313,33.834713,-117.88922,33.83573,-117.88923
750,"22972 Moulton Pkwy, Ste 102",Laguna Hills,CA,92677,33.6290433,-117.7295944,33.62886,-117.7295,33.6288607,-117.7294954,33.5559,-117.699,33.62884,-117.73007,33.62874,-117.7301
751,7985 Westminster Blvd,Westminster,CA,92683,33.7598361,-117.9900748,33.7594049,-117.9900572,33.75935987,-117.9897912,33.7593,-117.9898,33.75927,-117.98995,,
752,1707 W Chapman Ave,Orange,CA,92868,33.7883103,-117.8708439,33.7880349,-117.87083,33.7880211,-117.8708444,33.78802109,-117.870842,33.78789,-117.87079,33.78788,-117.87193
753,"26022 Cape Dr, Ste B",Laguna Niguel,CA,92677,33.5588656,-117.6757974,33.55891,-117.67577,33.5589112,-117.6757696,33.55891037,-117.675766,33.559444,-117.67666,33.55946,-117.67639
754,1660 Dove St,Newport Beach,CA,92660,33.6655493,-117.8660328,33.66554,-117.86575,33.66510481,-117.8663073,33.66512629,-117.8662395,33.66498,-117.86632,33.66467,-117.86618
755,3119 S Main St,Santa Ana,CA,92707,33.7056655,-117.8674925,33.7053037,-117.8679251,33.70573807,-117.8679709,33.70573697,-117.8681,33.705807,-117.86806,33.70557,-117.86806
756,32099 Camino Capistrano,San Juan Capistrano,CA,92675,33.4967598,-117.6634604,33.4965792,-117.6627221,33.4973717,-117.6627357,33.5019,-117.6086,,,33.4974,-117.66264
757,1601 S Main St,Santa Ana,CA,92707,33.7261872,-117.8676123,33.72616,-117.8675,33.7261625,-117.8675043,33.72616196,-117.8675079,33.726276,-117.86781,33.72599,-117.86782
758,1300 S Magnolia Ave,Anaheim,CA,92804,33.8149312,-117.9753067,33.8144451,-117.9756751,33.8150584,-117.9753142,33.81505966,-117.9753113,,,33.8171,-117.97583
759,"5 Park Plaza, Ste 120",Irvine,CA,92614,33.6771102,-117.8378345,33.6765,-117.83738,33.6768457,-117.8376519,33.67684555,-117.8376541,33.67848,-117.83859,33.67798,-117.8383
760,"23141 Moulton Pkwy, Ste 101",Laguna Hills,CA,92653,33.6263021,-117.7322518,33.62644,-117.73112,33.62593008,-117.7306945,33.62590465,-117.7308,,,33.62585,-117.73062
761,2085 S Harbor Blvd,Anaheim,CA,92802,33.7963791,-117.9159114,33.7967299,-117.91624,33.7964653,-117.915924,33.79646683,-117.9159241,33.796654,-117.915115,33.79761,-117.91513
762,2085 S Harbor Blvd,Anaheim,CA,92802,33.7963791,-117.9159114,33.7967299,-117.91624,33.7964653,-117.915924,33.79646683,-117.9159241,33.796654,-117.915115,33.79761,-117.91513
763,100 The City Dr,Orange,CA,92868,33.7878247,-117.891761,33.78811,-117.892,33.7881227,-117.8919822,33.7889,-117.8908,,,33.78816,-117.89081
764,"3033 Bristol St, Ste Q",Costa Mesa,CA,92626,33.6816144,-117.8867306,33.68163,-117.88642,33.6816317,-117.8864179,33.681633,-117.8864212,33.68229,-117.885666,33.6818,-117.88566
765,16552 Bolsa Chica St,Huntington Beach,CA,92649,33.721693,-118.040435,33.7217633,-118.0412951,33.7214804,-118.0407503,33.72148132,-118.0407486,33.72196,-118.041595,33.72187,-118.0416
766,22682 Golf Club Dr,Dove Canyon,CA,92679,33.6327914,-117.5687616,33.63613,-117.56872,33.63243957,-117.569651,33.6324,-117.5696,33.632324,-117.56965,,
767,229 S Dale St,Anaheim,CA,92804,33.829203,-117.986414,33.82918,-117.98644,33.8292,-117.9864179,33.82920074,-117.9864197,33.82951,-117.98471,33.82953,-117.98471
768,1411 S Gilbert St,Anaheim,CA,92804,33.812301,-117.9682364,33.81227,-117.96875,33.8126859,-117.9679396,33.81268692,-117.9679413,33.81249,-117.967606,33.81224,-117.9676
769,2627 W Crescent Ave,Anaheim,CA,92801,33.8398313,-117.9778719,33.84093,-117.97724,33.839742,-117.9768726,33.83974075,-117.9768753,,,33.83952,-117.97899
770,8760 Warner Ave,Fountain Valley,CA,92708,33.7153993,-117.9760747,33.7155751,-117.9759561,33.71572,-117.9755249,33.7158,-117.9702,,,33.71572,-117.97581
771,22369 El Toro Rd,Lake Forest,CA,92630,33.6388833,-117.6807372,33.6375191,-117.679787,33.66505278,-117.6308087,33.66498516,-117.6307297,33.664948,-117.63083,,
772,17351 17th St,Tustin,CA,92780,33.7605398,-117.828011,33.7599838,-117.8279642,33.7599295,-117.8284221,33.76,-117.8284509,33.759846,-117.82848,33.75984,-117.82881
773,"500 N Harbor Blvd, Ste B",Fullerton,CA,92832,33.8744252,-117.9238933,33.87441,-117.92381,33.87393801,-117.9242396,33.8739,-117.9243,,,33.87445,-117.92432
774,"821 N Euclid St, Ste C",Anaheim,CA,92801,33.8433703,-117.942131,33.84337,-117.94227,33.8433888,-117.9422629,33.84337616,-117.9422607,33.843246,-117.941635,33.84352,-117.94163
775,"23771 El Toro Rd, Ste 220",Lake Forest,CA,92630,33.6173342,-117.7046793,33.6170228,-117.7052479,33.61753779,-117.7042924,33.6176136,-117.7043761,,,33.61742,-117.70429
776,"635 Camino De Los Mares, Ste 100",San Clemente,CA,92673,33.4595075,-117.6513153,33.45953,-117.65108,33.4595874,-117.6516569,33.45957947,-117.6511078,,,33.45994,-117.65286
777,"26722 Portola Pkwy, Ste A",Lake Forest,CA,92630,33.6799918,-117.6650729,33.67984,-117.66488,33.67797305,-117.6622368,33.677,-117.6596,,,33.68036,-117.66472
778,"14241 N Euclid St, C101 -104",Garden Grove,CA,92843,33.7561517,-117.9384928,33.75568,-117.93818,33.7551841,-117.9381991,33.7639,-117.9314,33.757736,-117.93762,33.75782,-117.93761
779,1351 E Dyer Rd,Santa Ana,CA,92705,33.7089356,-117.8526866,33.70895,-117.85269,33.7089496,-117.8526855,33.70895004,-117.852684,33.70853,-117.85403,33.70851,-117.85339
780,"1565 S Disneyland Dr, Ste 102",Anaheim,CA,92802,33.8084014,-117.9249917,33.8087889,-117.9242847,33.8084404,-117.9249411,33.80883026,-117.9246292,,,33.8089,-117.95394
781,19540 Jamboree Rd,Irvine,CA,92612,33.6590389,-117.8603556,33.65895,-117.8604,33.6589763,-117.8604135,33.65895462,-117.860405,,,33.65875,-117.8611
782,"440 S Anaheim Blvd, Ste 209B",Anaheim,CA,92805,33.8315039,-117.9119488,33.83153,-117.91185,33.8314912,-117.9119719,33.83148575,-117.9123383,33.83179,-117.91259,33.83192,-117.91263
783,1702 N Tustin Ave,Orange,CA,92865,33.8163481,-117.8365233,33.7600647,-117.8344288,33.81584249,-117.8359462,33.8509,-117.8378,,,33.72866,-117.81517
784,2374 W Lincoln Ave,Anaheim,CA,92801,33.8313409,-117.9664184,33.8321852,-117.9664038,33.8314832,-117.9664553,33.83148193,-117.9664536,33.832367,-117.96721,33.8321,-117.98398
785,"2200 Harbor Blvd, Ste B-130",Costa Mesa,CA,92627,33.6551448,-117.9175807,33.65453,-117.91844,33.6554711,-117.9169676,33.6554718,-117.9169693,33.653263,-117.919075,33.65337,-117.91909
786,"1068 E Bastanchury Rd, Ste A",Fullerton,CA,92835,33.8991362,-117.9104304,33.8992451,-117.9096896,33.89930613,-117.9112781,33.8965,-117.8636,33.89939,-117.91134,33.88533,-117.94829
787,12781 Harbor Blvd,Garden Grove,CA,92840,33.777559,-117.9163068,33.7771,-117.9155169,33.77631558,-117.9164041,33.77622334,-117.9163821,33.776146,-117.916595,33.77822,-117.91483
788,"26548 Moulton Pkwy, Ste J",Laguna Hills,CA,92653,33.5777597,-117.7008191,33.5773755,-117.702433,33.57706394,-117.7024037,33.57256926,-117.7002898,33.577034,-117.702484,33.5714,-117.69996
789,"970 N Tustin Ave, Ste B",Orange,CA,92867,33.8033021,-117.8362003,33.850779,-117.8378551,33.8033546,-117.8361372,33.7627,-117.8354,,,,
790,16480 Beach Blvd,Westminster,CA,92683,33.7240949,-117.9883372,33.7231462,-117.9889551,33.72906872,-117.9890818,33.72909091,-117.9892,33.729134,-117.98917,,
791,18617 Yorba Linda Blvd,Yorba Linda,CA,92886,33.8894487,-117.8089714,33.888656,-117.8086227,33.88873814,-117.8093149,33.8888,-117.8092967,,,33.88865,-117.80985
792,1502 E Edinger Ave,Santa Ana,CA,92705,33.7264305,-117.8501225,33.72641,-117.85008,33.7264114,-117.8500767,33.72640991,-117.8500748,33.726715,-117.85029,33.72671,-117.84945
793,21400 Magnolia St,Huntington Beach,CA,92646,33.652585,-117.9697105,33.65262,-117.96896,33.6526171,-117.9689592,33.65510178,-117.9689255,33.65257,-117.97096,33.65219,-117.97096
794,255 W Birch St,Brea,CA,92821,33.9189172,-117.899726,33.9190253,-117.9007814,33.91909724,-117.9010343,33.9192233,-117.9010374,,,33.91899,-117.90101
795,155 W Birch St,Brea,CA,92821,33.918932,-117.899833,33.9189099,-117.89978,33.9189339,-117.8997817,33.91893387,-117.8997803,,,33.91852,-117.89999
796,27741 Crown Valley Pkwy,Mission Viejo,State,90638,33.5612541,-117.6715352,33.56098,-117.67143,33.90237879,-118.0092087,33.5663,-117.632,,,33.55923,-117.67272
797,"901 S Coast Dr, Ste C",Costa Mesa,CA,92626,33.6896375,-117.8940498,33.6894599,-117.89421,33.6883797,-117.8957976,33.6885643,-117.8976135,33.688656,-117.901344,33.68902,-117.90336
798,500 Spectrum Center Dr,Irvine,CA,92618,33.652451,-117.744971,33.6530942,-117.7460743,33.6517789,-117.7449202,33.65177917,-117.7449188,,,,
799,500 Spectrum Center Dr,Irvine,CA,92618,33.652451,-117.744971,33.6530942,-117.7460743,33.6517789,-117.7449202,33.65177917,-117.7449188,,,,
800,500 Spectrum Center Dr,Irvine,CA,92618,33.652451,-117.744971,33.6530942,-117.7460743,33.6517789,-117.7449202,33.65177917,-117.7449188,,,,
801,3735 Alton Pkwy,Irvine,CA,92606,33.6831962,-117.8167636,33.6836399,-117.8154,33.6831747,-117.8168479,33.68317413,-117.8168488,33.682423,-117.81513,33.68244,-117.81572
802,"27695 Santa Margarita Pkwy, Ste A-1",Mission Viejo,CA,92691,33.6540449,-117.6472889,33.65395,-117.64722,33.6539475,-117.6472185,33.5308,-117.4943,,,33.6533,-117.64714
803,"100 S Harbor Blvd, Ste D",Fullerton,CA,92832,33.8700423,-117.9240122,33.8701121,-117.9241751,33.8696902,-117.9239999,33.8704,-117.9242,,,33.86991,-117.92422
804,1320 S Sanderson Ave,Anaheim,CA,92806,33.8143294,-117.8737382,33.81408,-117.87349,33.8142002,-117.8736436,33.81420135,-117.873642,33.81448,-117.87354,33.81448,-117.8741
805,210 E Katella Ave,Anaheim,CA,92802,33.8029833,-117.9055089,33.8031251,-117.9053808,33.8029043,-117.9054571,33.80290604,-117.9054565,33.803333,-117.90489,33.80334,-117.9054
806,15852 Pasadena Ave,Tustin,CA,92780,33.733019,-117.83128,33.7328388,-117.8316236,33.73277844,-117.8316598,33.73281087,-117.8316,33.73268,-117.83174,33.73213,-117.83175
807,"560 W 19th St, Unit D",Costa Mesa,CA,92627,33.6437341,-117.9215591,33.6438,-117.9215,33.6437999,-117.9215208,33.64379883,-117.921524,,,33.64346,-117.9215
808,1902 S Standard Ave,Santa Ana,CA,92707,33.723529,-117.8568989,33.72359,-117.85688,33.723563,-117.8568427,33.72356415,-117.856842,33.723614,-117.856476,33.72473,-117.85646
809,26815 La Paz Rd,Aliso Viejo,CA,92656,33.5730519,-117.7076009,33.5722021,-117.7075891,33.57541195,-117.7046562,33.57619818,-117.7028509,33.575993,-117.70295,33.57244,-117.72344
810,1880 Monrovia Ave,Costa Mesa,CA,92627,33.6429813,-117.9358384,33.6427361,-117.9361794,33.64266784,-117.9362207,33.642625,-117.9361,33.642696,-117.9363,33.64288,-117.93631
811,"1840 S Standard Ave, Ste 102",Santa Ana,CA,92707,33.7239984,-117.8569435,33.72432,-117.85687,33.7243087,-117.8568154,33.72430801,-117.8568192,33.724243,-117.856476,33.72473,-117.85646
812,4410 W 5th St,Santa Ana,CA,92703,33.7484904,-117.9281562,33.7486751,-117.9284983,33.74874985,-117.9278648,33.7486,-117.927902,33.748837,-117.92793,33.74884,-117.9283
813,3920 E Spring St,Orange,CA,92869,33.7909269,-117.8118545,33.78987,-117.8127,33.7911023,-117.8133682,33.79110336,-117.8133698,33.79141,-117.811874,33.79142,-117.81293
814,8681 N Coast Hwy,Laguna Beach,CA,92651,33.5642061,-117.8241809,33.56457,-117.82443,33.5642664,-117.8240405,33.56467757,-117.8263694,,,,
815,31451 Camino Capistrano,San Juan Capistrano,CA,92675,33.5058518,-117.665048,33.50577,-117.66499,33.505784,-117.6649858,33.50578308,-117.6649857,,,33.50603,-117.66338
816,601 N Harbor Blvd,Santa Ana,CA,92703,33.7498777,-117.9198427,33.74984,-117.91972,33.7498495,-117.9197208,33.74979957,-117.92,33.749847,-117.92024,33.74997,-117.92025
817,"1840 S Standard St, Ste 109",Santa Ana,CA,92707,33.7239984,-117.8569435,33.72432,-117.85687,33.7243087,-117.8568154,33.7384,-117.9426,,,33.72473,-117.85646
818,2662 W Lincoln Ave,Anaheim,CA,92801,33.8317667,-117.9793674,33.8319951,-117.9791575,33.8317971,-117.9791425,33.83179855,-117.9791412,33.832176,-117.97902,33.8321,-117.98398
819,34226 Doheny Park Rd,Capistrano Beach,CA,92624,33.465783,-117.6775161,33.4657615,-117.6777296,33.46570052,-117.6780372,33.46653545,-117.6773716,33.465813,-117.67805,33.46532,-117.67847
820,22902 Pacific Park Dr,Aliso Viejo,CA,92656,33.5702138,-117.7300755,33.5700999,-117.7301,33.57060985,-117.7265667,33.57042205,-117.7295512,33.570652,-117.729324,33.57068,-117.72807
821,969 S Euclid St,Anaheim,CA,92802,33.8182258,-117.9419022,33.81829,-117.94186,33.818217,-117.9418854,33.8182869,-117.9418259,33.819668,-117.94143,33.81977,-117.94142
822,1201 S Beach Blvd,Anaheim,CA,92804,33.8171527,-117.9937451,33.81703,-117.99376,33.8171332,-117.993712,33.81713486,-117.9937134,33.816498,-117.99334,33.81651,-117.99333
823,110 W Ball Rd,Anaheim,CA,92805,33.8176924,-117.908812,33.8178793,-117.9083082,33.8176453,-117.9087661,33.81764603,-117.9087677,,,33.81808,-117.90853
824,1098 N State College Blvd,Anaheim,CA,92806,33.8487428,-117.8888924,33.849055,-117.8890251,33.8487364,-117.8889259,33.84873581,-117.8889236,,,33.79378,-117.88909
825,6041 La Palma Ave,Buena Park,CA,90620,33.8467097,-118.0275972,33.84667,-118.02764,33.84651718,-118.0277452,33.84669113,-118.0276413,33.84643,-118.02769,33.84643,-118.02735
826,2990 Bristol St,Costa Mesa,CA,92626,33.6796677,-117.8853293,33.67967,-117.88532,33.6796715,-117.8853221,33.67967224,-117.8853226,33.67958,-117.88568,33.6789,-117.88593
827,3131 Harbor Blvd,Costa Mesa,CA,92626,33.6841582,-117.9198427,33.68424,-117.91987,33.6842403,-117.9198697,33.68484898,-117.9197,33.68434,-117.91949,33.68549,-117.91949
828,501 N Placentia Ave,Fullerton,CA,92821,33.8750821,-117.8791492,33.87516,-117.87922,33.87736609,-117.8780904,33.87733333,-117.878,,,33.8773,-117.87801
829,200 E Orangethorpe Ave,Fullerton,CA,92832,33.8591915,-117.9215204,33.8592951,-117.9218398,33.85935074,-117.9265014,33.8598,-117.9231,33.859436,-117.92652,33.85976,-117.9231
830,16920 Goldenwest St,Huntington Beach,CA,92647,33.7165478,-118.0062345,33.71663,-118.0062,33.7165514,-118.0062067,33.71655273,-118.0062103,33.71652,-118.0066,33.71654,-118.00661
831,5501 Alton Pkwy,Irvine,CA,92618,33.669226,-117.787076,33.6697247,-117.7881469,33.6692071,-117.787037,33.66920853,-117.7870407,,,,
832,25371 Alicia Pkwy,Laguna Hills,CA,92653,33.5936259,-117.6983675,33.5936206,-117.6980552,33.59364601,-117.6980118,33.59485361,-117.6971603,33.594643,-117.69711,33.59416,-117.69745
833,20163 Lake Forest Dr,Lake Forest,CA,92630,33.6699751,-117.6621395,33.67,-117.66228,33.6700134,-117.6622895,33.67001343,-117.6622925,33.64724,-117.685616,33.64739,-117.68528
834,"21212 Bake Pkwy, Ste G",Lake Forest,CA,92630,33.6543186,-117.7028353,33.65446,-117.70278,33.6544613,-117.7027838,33.65489138,-117.7030086,33.653904,-117.703926,33.6546,-117.70329
835,23601 El Toro Rd,Lake Forest,CA,92630,33.6200206,-117.7018722,33.6200192,-117.7014923,33.62002734,-117.7012127,33.62013106,-117.7013001,33.619972,-117.70115,33.62003,-117.70106
836,2232 Se Bristol St,Newport Beach,CA,92660,33.6594778,-117.872511,33.65945,-117.87259,33.6594286,-117.8725856,33.66026995,-117.8732773,33.6604,-117.873116,33.66023,-117.87286
837,1611 E Katella Ave,Orange,CA,92867,33.8095902,-117.8365233,33.80951,-117.83647,33.80926664,-117.8367831,33.8094902,-117.8364868,33.806072,-117.87249,33.80917,-117.8381
838,1519 W Chapman Ave,Orange,CA,92868,33.7881766,-117.8691002,33.78824,-117.86906,33.7879852,-117.8690282,33.78798676,-117.8690262,33.78789,-117.86779,30.10888,-93.74608
839,18571 E Chapman Ave,Orange,CA,92869,33.787968,-117.8082226,33.78803,-117.80821,33.787972,-117.8082167,33.7879715,-117.8082199,,,33.79455,-117.76925
840,22381 Antonio Pkwy,Rancho Santa Margarita,CA,92688,33.6387827,-117.5903385,33.6378861,-117.5899068,33.63668274,-117.5904588,33.63661596,-117.5903894,,,33.63531,-117.59132
841,963 Avenida Pico,San Clemente,CA,92673,33.4550376,-117.6046784,33.455,-117.60468,33.4550023,-117.6046811,33.45500183,-117.6046829,,,33.44703,-117.61114
842,1720 E Edinger Ave,Santa Ana,CA,92705,33.7262367,-117.8448111,33.72631,-117.84478,33.7262952,-117.8447637,33.7268,-117.8450561,,,33.7268,-117.84441
843,3002 El Camino Real,Tustin,CA,92782,33.7235949,-117.7943454,33.72361,-117.79431,33.7236151,-117.7942724,33.72361374,-117.7942734,,,33.7239,-117.79401
844,2671 W La Palma Ave,Anaheim,CA,92801,33.847235,-117.9789213,33.84725,-117.9788,33.84689119,-117.9796251,33.84724426,-117.9787979,33.84681,-117.979355,33.84681,-117.9788
845,19320 Beach Blvd,Huntington Beach,CA,92648,33.6819387,-117.9880719,33.68195,-117.98808,33.68184797,-117.9884944,33.68187143,-117.9884,33.6819,-117.98858,,
846,25110 Marguerite Pkwy,Mission Viejo,CA,92692,33.5968552,-117.6573148,33.5977534,-117.6575385,33.59753675,-117.6577482,33.59747717,-117.6575937,,,,
847,33953 Doheny Park Rd,San Juan Capistrano,CA,92675,33.4699191,-117.6760955,33.47005,-117.67625,33.46773159,-117.6761701,33.46768094,-117.6763127,,,,
848,1909 N Main St,Santa Ana,CA,92706,33.7623728,-117.8672483,33.76229,-117.8673951,33.76182801,-117.8674446,33.76185714,-117.8673,33.76188,-117.86753,33.76215,-117.86753
849,181 S Del Giorgio Dr,Anaheim,CA,92808,33.857419,-117.7674712,33.8579099,-117.76762,33.85910764,-117.7663209,33.85768127,-117.7673645,33.85913,-117.7664,33.85931,-117.76641
850,1910 Main St,Irvine,CA,92614,33.6847081,-117.8527095,33.68479,-117.85282,33.68598498,-117.8573771,33.6847229,-117.8525467,33.686134,-117.85753,33.68602,-117.85717
851,18512 MacArthur Blvd,Irvine,CA,92612,33.6790403,-117.8591407,33.67901,-117.85917,33.6825799,-117.8570807,33.67900467,-117.859169,33.68248,-117.85725,33.68255,-117.85721
852,25255 Toledo Way,Lake Forest,CA,92630,33.6373079,-117.6874793,33.63692,-117.68774,33.6369204,-117.6877383,33.63560767,-117.6887248,33.63476,-117.688065,33.63482,-117.68814
853,23852 El Toro Rd,Lake Forest,CA,92630,33.6155284,-117.7061346,33.61544,-117.70614,33.6154702,-117.7061569,33.61547089,-117.7061539,33.61648,-117.70547,33.61651,-117.70543
854,301 N Tustin Ave,Santa Ana,CA,92705,33.7473914,-117.8337529,33.74741,-117.83365,33.7474071,-117.8336216,33.74740601,-117.8336182,,,33.7482,-117.83414
855,732 N Anaheim Blvd,Anaheim,CA,92805,33.8432323,-117.9161581,33.8430404,-117.9162128,33.8432301,-117.9161945,33.8432312,-117.9161911,33.828026,-117.911385,33.84314,-117.9164
856,"3424 Via Oporto, Ste 525",Newport Beach,CA,92663,33.618899,-117.928485,33.61887,-117.92836,33.6182154,-117.9282103,33.61815544,-117.9281,33.61825,-117.92829,33.61879,-117.92867
857,201 E 4th,Santa Ana,CA,92701,33.7481934,-117.8664136,33.748154,-117.8688421,33.7483206,-117.8662278,33.6045,-117.8762,,,33.748,-117.8661
858,"1714 E McFadden, Ste K",Santa Ana,CA,92705,33.7329741,-117.8440098,33.73319,-117.84395,33.733188,-117.8439457,33.7337,-117.8458,33.73375,-117.844284,33.73447,-117.89163
859,7711 Talbert Ave,Huntington Beach,CA,92648,33.7015536,-117.9939965,33.70151,-117.99406,33.7016606,-117.9938463,33.70166016,-117.9938431,33.701157,-117.99424,33.70111,-117.99792
860,31892 Camino Capistrano,San Juan Capistrano,CA,92675,33.4995011,-117.6623458,33.49947,-117.66224,33.4994506,-117.6622329,33.49945068,-117.6622314,,,33.50032,-117.66183
861,1325 E Dyer Rd,Santa Ana,CA,92705,33.7092388,-117.8537546,33.70924,-117.85336,33.7092421,-117.8533608,33.70924377,-117.853363,33.708538,-117.85428,33.70853,-117.85429
862,900 E Birch St,Brea,CA,92821,33.9173805,-117.8876411,33.91736,-117.88737,33.91793351,-117.88684,33.9177,-117.886874,33.91793,-117.88688,33.91789,-117.88726
863,1325 E Dyer Rd,Santa Ana,CA,92705,33.7092388,-117.8537546,33.70924,-117.85336,33.7092421,-117.8533608,33.70924377,-117.853363,33.708538,-117.85428,33.70853,-117.85429
864,11767 Harbor Blvd,Garden Grove,CA,92840,33.7914304,-117.9167877,33.79164,-117.91661,33.7914796,-117.9166817,33.79066512,-117.9149,33.79059,-117.91494,33.78889,-117.91488
865,2120 Main St,Irvine,CA,92614,33.683948,-117.849603,33.68398,-117.84973,33.68527001,-117.8540716,33.68391418,-117.8496399,33.684635,-117.84992,33.68517,-117.85294
866,1401 E Lambert Rd,La Habra,CA,90631,33.9249197,-117.9305067,33.92504,-117.93049,33.925035,-117.9304992,33.92503357,-117.9304962,,,33.92459,-117.96178
867,"20761 Lake Forest Dr, Ste A",Lake Forest,CA,92630,33.6611119,-117.6691061,33.66105,-117.66907,33.6610268,-117.6690617,33.661026,-117.6690598,33.64571,-117.68886,33.64575,-117.68835
868,3011 Harbor Blvd,Costa Mesa,CA,92626,33.681003,-117.9196948,33.6810019,-117.9195749,33.68075061,-117.9195374,33.68076214,-117.9196309,33.680786,-117.91946,33.68102,-117.91945
869,1851 W Katella Ave,Anaheim,CA,92804,33.8032196,-117.9482187,33.8035,-117.94847,33.8035579,-117.9484011,33.80355835,-117.9484024,33.803143,-117.94814,33.80314,-117.94849
870,690 El Camino Real,Tustin,CA,92780,33.7384685,-117.8244861,33.7393498,-117.8238159,33.73928888,-117.8237001,33.73927347,-117.8238,,,33.73965,-117.82363
871,2 Musick Rd,Irvine,CA,92618,33.6602524,-117.7048057,33.66036,-117.70481,33.6603558,-117.7048064,33.6653,-117.2027,,,33.66106,-117.70585
872,19851 Esperanza Rd,Yorba Linda,CA,92886,33.8629196,-117.7863735,33.86305,-117.78658,33.8630497,-117.78658,33.86304855,-117.7865829,33.862747,-117.787926,,
873,"2415 W Lincoln Ave, Ste H",Anaheim,CA,92801,33.8327933,-117.9686034,33.83291,-117.96841,33.8328727,-117.9685904,33.83290863,-117.9684143,33.83235,-117.968636,33.8321,-117.98398
